dist_id,district_code,district_name,num_round,budget,received_tax,popul,N_area,U_area,Udense_area,AU_area,A_area,Us_area,Usdense_area,AUs_area,last(length_dikes_all),last(length_dikes_good),last(length_dikes_medium),last(length_dikes_bad),last(mean_alt_all_dikes),last(mean_alt_dikes_good),last(mean_alt_dikes_medium),last(mean_alt_dikes_bad),last(min_alt_all_dikes),last(min_alt_dikes_good),last(min_alt_dikes_medium),last(min_alt_dikes_bad),last(length_dunes_all),last(length_dunes_good),last(length_dunes_medium),last(length_dunes_bad),last(mean_alt_all_dunes),last(mean_alt_dunes_good),last(mean_alt_dunes_medium),last(mean_alt_dunes_bad),last(min_alt_all_dunes),last(min_alt_dunes_good),last(min_alt_dunes_medium),last(min_alt_dunes_bad),actions_cost,given_money,taken_money,transferred_money,levers_costs
1,17385,com-A,0,2538,0,6680,759.0370138087915,344.47541839428675,135.45706737159983,0.0,1821.9054741900125,0.0,0.0,0.0,1507.0738206081305,685.4916441832461,356.86558193790603,464.7165944869784,2.7418276755276874,2.576677929787234,2.3295144927536233,3.0305591397849465,2.3295144927536233,2.576677929787234,2.3295144927536233,2.4977849462365596,5795.314455672935,5288.481784568801,506.8326711041335,0.0,0.0,3.56102318167433,3.8273806746031744,0.0,0.0,3.2259261363636353,3.400875,0.0,0,0,0,0,0
1,17385,com-A,1,5092,2554,6722,759.0370138087915,344.47541839428675,135.45706737159983,0.0,1821.9054741900125,0.0,0.0,0.0,1507.0738206081305,685.4916441832461,356.86558193790603,464.7165944869784,2.7418276755276874,2.576677929787234,2.3295144927536233,3.0305591397849465,2.3295144927536233,2.576677929787234,2.3295144927536233,2.4977849462365596,5795.314455672935,5288.481784568801,506.8326711041335,0.0,0.0,3.56102318167433,3.8273806746031744,0.0,0.0,3.2259261363636353,3.400875,0.0,0,0,0,0,0
1,17385,com-A,2,5362,2570,6765,759.0370138087915,344.47541839428675,139.45706737159983,0.0,1821.9054741900125,0.0,0.0,0.0,1507.0738206081305,685.4916441832461,356.86558193790603,464.7165944869784,2.7418276755276874,2.576677929787234,2.3295144927536233,3.0305591397849465,2.3295144927536233,2.576677929787234,2.3295144927536233,2.4977849462365596,5795.314455672935,3772.3219182220923,2022.9925374508423,0.0,0.0,3.470653574057886,3.813110961653848,0.0,0.0,3.2259261363636353,3.400875,0.0,-2300,0,0,0,0
1,17385,com-A,3,7955,2593,6826,759.0370138087915,336.47541839428675,151.45706737159983,0.0,1821.9054741900125,8.0,4.0,0.0,1507.0738206081305,685.4916441832461,356.86558193790603,464.7165944869784,2.7418276755276874,2.576677929787234,2.3295144927536233,3.0305591397849465,2.3295144927536233,2.576677929787234,2.3295144927536233,2.4977849462365596,5795.314455672935,0.0,5742.71822033949,52.59623533344506,0.0,0.0,3.7741568454341228,3.400875,0.0,0.0,3.2259261363636353,3.400875,0,0,0,0,0
1,17385,com-A,4,10568,2613,6877,759.0370138087915,336.47541839428675,159.45706737159983,0.0,1821.9054741900125,8.0,4.0,0.0,1507.0738206081305,685.4916441832461,0.0,821.5821764248843,2.7418276755276874,2.576677929787234,0.0,2.796877590774505,2.3295144927536233,2.576677929787234,0.0,2.3295144927536233,5795.314455672935,0.0,5742.71822033949,52.59623533344506,0.0,0.0,3.7741568454341228,3.400875,0.0,0.0,3.2259261363636353,3.400875,0,0,0,0,0
1,17385,com-A,5,13201,2633,6929,759.0370138087915,336.47541839428675,171.45706737159983,0.0,1821.9054741900125,8.0,4.0,0.0,1507.0738206081305,685.4916441832461,0.0,821.5821764248843,2.7418276755276874,2.576677929787234,0.0,2.796877590774505,2.3295144927536233,2.576677929787234,0.0,2.3295144927536233,5795.314455672935,0.0,5595.291863284818,200.02259238811718,0.0,0.0,3.7535319645601533,3.684104365079365,0.0,0.0,3.2259261363636353,3.400875,0,0,0,0,0
1,17385,com-A,6,15399,2648,6971,759.0370138087915,336.47541839428675,171.45706737159983,0.0,1821.9054741900125,8.0,4.0,0.0,1507.0738206081305,685.4916441832461,0.0,821.5821764248843,2.7418276755276874,2.576677929787234,0.0,2.796877590774505,2.3295144927536233,2.576677929787234,0.0,2.3295144927536233,5795.314455672935,0.0,5595.291863284818,200.02259238811718,0.0,0.0,3.7535319645601533,3.684104365079365,0.0,0.0,3.2259261363636353,3.400875,-450,0,0,0,0
1,17385,com-A,7,18074,2675,7042,759.0370138087915,336.47541839428675,171.45706737159983,0.0,1821.9054741900125,8.0,4.0,0.0,1507.0738206081305,685.4916441832461,0.0,821.5821764248843,2.7418276755276874,2.576677929787234,0.0,2.796877590774505,2.3295144927536233,2.576677929787234,0.0,2.3295144927536233,5795.314455672935,0.0,5288.481784568801,506.8326711041335,0.0,0.0,3.56102318167433,3.8273806746031744,0.0,0.0,3.2259261363636353,3.400875,0,0,0,0,0
1,17385,com-A,8,20774,2700,7106,759.0370138087915,336.47541839428675,171.45706737159983,0.0,1821.9054741900125,8.0,4.0,0.0,1507.0738206081305,685.4916441832461,0.0,821.5821764248843,2.7418276755276874,2.576677929787234,0.0,2.796877590774505,2.3295144927536233,2.576677929787234,0.0,2.3295144927536233,5795.314455672935,0.0,5288.481784568801,506.8326711041335,0.0,0.0,3.56102318167433,3.8273806746031744,0.0,0.0,3.2259261363636353,3.400875,0,0,0,0,0
1,17385,com-A,9,23495,2721,7163,759.0370138087915,336.47541839428675,171.45706737159983,0.0,1821.9054741900125,8.0,4.0,0.0,1507.0738206081305,0.0,685.4916441832461,821.5821764248843,2.7418276755276874,0.0,2.576677929787234,2.796877590774505,2.3295144927536233,0.0,2.576677929787234,2.3295144927536233,5795.314455672935,0.0,3772.3219182220923,2022.9925374508423,0.0,0.0,3.470653574057886,3.813110961653848,0.0,0.0,3.2259261363636353,3.400875,0,0,0,0,0
