dist_id,district_code,district_name,num_round,budget,received_tax,popul,N_area,U_area,Udense_area,AU_area,A_area,Us_area,Usdense_area,AUs_area,last(length_dikes_all),last(length_dikes_good),last(length_dikes_medium),last(length_dikes_bad),last(mean_alt_all_dikes),last(mean_alt_dikes_good),last(mean_alt_dikes_medium),last(mean_alt_dikes_bad),last(min_alt_all_dikes),last(min_alt_dikes_good),last(min_alt_dikes_medium),last(min_alt_dikes_bad),last(length_dunes_all),last(length_dunes_good),last(length_dunes_medium),last(length_dunes_bad),last(mean_alt_all_dunes),last(mean_alt_dunes_good),last(mean_alt_dunes_medium),last(mean_alt_dunes_bad),last(min_alt_all_dunes),last(min_alt_dunes_good),last(min_alt_dunes_medium),last(min_alt_dunes_bad),actions_cost,given_money,taken_money,transferred_money,levers_costs
4,17411,com-D,0,1208,0,1343,1327.3090695240728,151.79097241080808,4.0,0.0,83.70751822047342,0.0,0.0,0.0,7185.961656047881,2256.966206174179,1434.2540041870761,3494.7414456866263,4.869460890641702,5.4670427452149095,3.287587367676768,4.426562961595901,3.039530795959596,4.3685,3.039530795959596,3.592416666666667,872.0120443800704,322.5636450401664,549.448399339904,0.0,0.0,5.263613636363637,5.156761904761904,0.0,0.0,5.263613636363637,5.156761904761904,0.0,0,0,0,0,0
4,17411,com-D,1,2430,1222,1358,1327.3090695240728,151.79097241080808,4.0,0.0,83.70751822047342,0.0,0.0,0.0,7185.961656047881,2256.966206174179,1434.2540041870761,3494.7414456866263,4.869460890641702,5.4670427452149095,3.287587367676768,4.426562961595901,3.039530795959596,4.3685,3.039530795959596,3.592416666666667,872.0120443800704,322.5636450401664,549.448399339904,0.0,0.0,5.263613636363637,5.156761904761904,0.0,0.0,5.263613636363637,5.156761904761904,0.0,0,0,0,0,0
4,17411,com-D,2,3665,1235,1373,1327.3090695240728,151.79097241080808,4.0,0.0,83.70751822047342,0.0,0.0,0.0,7185.961656047881,2119.3483655541013,1571.8718448071545,3494.7414456866263,4.869460890641702,5.53158512540381,3.841959479685747,4.426562961595901,3.039530795959596,4.3685,3.039530795959596,3.592416666666667,872.0120443800704,322.5636450401664,549.448399339904,0.0,0.0,5.263613636363637,5.156761904761904,0.0,0.0,5.263613636363637,5.156761904761904,0.0,0,0,0,0,0
4,17411,com-D,3,4916,1251,1390,1327.3090695240728,151.79097241080808,4.0,0.0,83.70751822047342,0.0,0.0,0.0,7185.961656047881,1167.4631396981265,1402.0089259389447,4616.489590410811,4.869460890641702,5.676004931483907,4.335664708646927,4.19539093398985,3.039530795959596,4.3685,3.53564393939394,3.039530795959596,872.0120443800704,322.5636450401664,549.448399339904,0.0,0.0,5.263613636363637,5.156761904761904,0.0,0.0,5.263613636363637,5.156761904761904,0.0,0,0,0,0,0
4,17411,com-D,4,6180,1264,1405,1327.3090695240728,151.79097241080808,4.0,0.0,83.70751822047342,0.0,0.0,0.0,7185.961656047881,838.28964288372,1731.1824227533511,4616.489590410811,4.869460890641702,5.850545279427609,4.697260449838016,4.19539093398985,3.039530795959596,4.3685,3.53564393939394,3.039530795959596,872.0120443800704,322.5636450401664,549.448399339904,0.0,0.0,5.263613636363637,5.156761904761904,0.0,0.0,5.263613636363637,5.156761904761904,0.0,0,0,0,0,0
4,17411,com-D,5,7455,1275,1417,1327.3090695240728,151.79097241080808,4.0,0.0,83.70751822047342,0.0,0.0,0.0,7185.961656047881,838.28964288372,1731.1824227533511,4616.489590410811,4.869460890641702,5.850545279427609,4.697260449838016,4.19539093398985,3.039530795959596,4.3685,3.53564393939394,3.039530795959596,872.0120443800704,322.5636450401664,549.448399339904,0.0,0.0,5.263613636363637,5.156761904761904,0.0,0.0,5.263613636363637,5.156761904761904,0.0,0,0,0,0,0
4,17411,com-D,6,8747,1292,1436,1327.3090695240728,151.79097241080808,4.0,0.0,83.70751822047342,0.0,0.0,0.0,7185.961656047881,356.8747856990251,2212.597279938046,4616.489590410811,4.869460890641702,5.817077015712681,5.041113942741441,4.19539093398985,3.039530795959596,4.3685,3.53564393939394,3.039530795959596,872.0120443800704,322.5636450401664,0.0,549.448399339904,0.0,5.263613636363637,0.0,5.156761904761904,0.0,5.263613636363637,0.0,5.156761904761904,0,0,0,0,0
4,17411,com-D,7,10046,1299,1444,1327.3090695240728,151.79097241080808,4.0,0.0,83.70751822047342,0.0,0.0,0.0,7185.961656047881,190.46937958984063,2066.4968265843386,4928.9954498737025,4.869460890641702,5.662212962962963,5.4112798258583235,4.101141363333292,3.039530795959596,4.3685,4.520646482843137,3.039530795959596,872.0120443800704,0.0,322.5636450401664,549.448399339904,0.0,0.0,5.263613636363637,5.156761904761904,0.0,0.0,5.263613636363637,5.156761904761904,0,0,0,0,0
4,17411,com-D,8,11358,1312,1458,1327.3090695240728,151.79097241080808,4.0,0.0,83.70751822047342,0.0,0.0,0.0,7185.961656047881,54.239195651626694,2202.7270105225525,4928.9954498737025,4.869460890641702,4.3685,5.604360588366774,4.101141363333292,3.039530795959596,4.3685,4.520646482843137,3.039530795959596,872.0120443800704,0.0,322.5636450401664,549.448399339904,0.0,0.0,5.263613636363637,5.156761904761904,0.0,0.0,5.263613636363637,5.156761904761904,0,0,0,0,0
4,17411,com-D,9,12686,1328,1476,1327.3090695240728,151.79097241080808,4.0,0.0,83.70751822047342,0.0,0.0,0.0,7185.961656047881,0.0,2256.966206174179,4928.9954498737025,4.869460890641702,0.0,5.4670427452149095,4.101141363333292,3.039530795959596,0.0,4.3685,3.039530795959596,872.0120443800704,0.0,322.5636450401664,549.448399339904,0.0,0.0,5.263613636363637,5.156761904761904,0.0,0.0,5.263613636363637,5.156761904761904,0,0,0,0,0
