dist_id,district_code,district_name,num_round,budget,received_tax,popul,N_area,U_area,Udense_area,AU_area,A_area,Us_area,Usdense_area,AUs_area,last(length_dikes_all),last(length_dikes_good),last(length_dikes_medium),last(length_dikes_bad),last(mean_alt_all_dikes),last(mean_alt_dikes_good),last(mean_alt_dikes_medium),last(mean_alt_dikes_bad),last(min_alt_all_dikes),last(min_alt_dikes_good),last(min_alt_dikes_medium),last(min_alt_dikes_bad),last(length_dunes_all),last(length_dunes_good),last(length_dunes_medium),last(length_dunes_bad),last(mean_alt_all_dunes),last(mean_alt_dunes_good),last(mean_alt_dunes_medium),last(mean_alt_dunes_bad),last(min_alt_all_dunes),last(min_alt_dunes_good),last(min_alt_dunes_medium),last(min_alt_dunes_bad),actions_cost,given_money,taken_money,transferred_money,levers_costs
3,17093,com-C,0,1704,0,4058,234.3213523019704,284.6781785591365,36.0,0.0,1032.924719139077,0.0,0.0,0.0,17926.49469202911,5977.016239992804,3809.3243039974027,8140.1541480389,4.530071536192818,4.969866155557789,4.091007520002143,4.451987977780336,2.840739130434783,2.9172857142857143,3.0153854166666667,2.840739130434783,2160.2550590449746,1392.5518517315618,767.7032073134126,0.0,0.0,4.231246913580247,5.120163580246915,0.0,0.0,3.7101049382716047,5.120163580246915,0.0,0,0,0,0,0
3,17093,com-C,1,3422,1718,4091,234.3213523019704,284.6781785591365,36.0,0.0,1032.924719139077,0.0,0.0,0.0,17926.49469202911,5977.016239992804,3809.3243039974027,8140.1541480389,4.530071536192818,4.969866155557789,4.091007520002143,4.451987977780336,2.840739130434783,2.9172857142857143,3.0153854166666667,2.840739130434783,2160.2550590449746,1392.5518517315618,767.7032073134126,0.0,0.0,4.231246913580247,5.120163580246915,0.0,0.0,3.7101049382716047,5.120163580246915,0.0,0,0,0,0,0
3,17093,com-C,2,5155,1733,4127,234.3213523019704,284.6781785591365,36.0,0.0,1032.924719139077,0.0,0.0,0.0,17926.49469202911,3417.197493262499,6085.330578855326,8423.96661991128,4.530071536192818,4.932444428037587,4.461298400060777,4.365351633628019,2.840739130434783,2.9172857142857143,3.5009375,2.840739130434783,2160.2550590449746,1392.5518517315618,767.7032073134126,0.0,0.0,4.231246913580247,5.120163580246915,0.0,0.0,3.7101049382716047,5.120163580246915,0.0,0,0,0,0,0
3,17093,com-C,3,6900,1745,4157,234.3213523019704,284.6781785591365,36.0,0.0,1032.924719139077,0.0,0.0,0.0,17926.49469202911,1845.710200013431,7329.748937473117,8751.03555454256,4.530071536192818,5.112863686588921,4.557030994645966,4.317834513758685,2.840739130434783,3.3122950680272107,2.9172857142857143,2.840739130434783,2160.2550590449746,1392.5518517315618,0.0,767.7032073134126,0.0,4.231246913580247,0.0,5.120163580246915,0.0,3.7101049382716047,0.0,5.120163580246915,0,0,0,0,0
3,17093,com-C,4,8659,1759,4190,234.3213523019704,284.6781785591365,36.0,0.0,1032.924719139077,0.0,0.0,0.0,17926.49469202911,1359.1485218281193,7526.710796760379,9040.635373440608,4.530071536192818,5.412958456349205,4.582881140836703,4.2829450038317765,2.840739130434783,4.242928571428571,2.9172857142857143,2.840739130434783,2160.2550590449746,433.61840283926335,958.9334488922984,767.7032073134126,0.0,3.7101049382716047,4.7523888888888886,5.120163580246915,0.0,3.7101049382716047,4.7523888888888886,5.120163580246915,0,0,0,0,0
3,17093,com-C,5,10435,1776,4229,234.3213523019704,284.6781785591365,36.0,0.0,1032.924719139077,0.0,0.0,0.0,17926.49469202911,1170.3408649960995,7462.761969867885,9293.39185716512,4.530071536192818,5.545289036507936,4.535566326021888,4.32439053701184,2.840739130434783,4.242928571428571,2.9172857142857143,2.840739130434783,2160.2550590449746,0.0,1392.5518517315618,767.7032073134126,0.0,0.0,4.231246913580247,5.120163580246915,0.0,0.0,3.7101049382716047,5.120163580246915,0,0,0,0,0
3,17093,com-C,6,12224,1789,4261,234.3213523019704,284.6781785591365,36.0,0.0,1032.924719139077,0.0,0.0,0.0,17926.49469202911,1054.4379957765557,7505.154817152032,9366.901879100518,4.530071536192818,5.818205045634921,4.502450419937232,4.344645357627378,2.840739130434783,4.242928571428571,2.9172857142857143,2.840739130434783,2160.2550590449746,0.0,1392.5518517315618,767.7032073134126,0.0,0.0,4.231246913580247,5.120163580246915,0.0,0.0,3.7101049382716047,5.120163580246915,0,0,0,0,0
3,17093,com-C,7,14027,1803,4293,234.3213523019704,284.6781785591365,40.0,0.0,1032.924719139077,0.0,0.0,0.0,17926.49469202911,1054.4379957765557,7505.154817152032,9366.901879100518,4.530071536192818,5.818205045634921,4.502450419937232,4.344645357627378,2.840739130434783,4.242928571428571,2.9172857142857143,2.840739130434783,2160.2550590449746,0.0,1392.5518517315618,767.7032073134126,0.0,0.0,4.231246913580247,5.120163580246915,0.0,0.0,3.7101049382716047,5.120163580246915,0,0,0,0,0
3,17093,com-C,8,15844,1817,4328,234.3213523019704,284.6781785591365,44.0,0.0,1032.924719139077,0.0,0.0,0.0,17926.49469202911,293.2957127265775,5948.339752689696,11684.859226612833,4.530071536192818,5.670724999999999,4.803746345661426,4.313809334314805,2.840739130434783,5.331379166666666,2.9172857142857143,2.840739130434783,2160.2550590449746,0.0,1392.5518517315618,767.7032073134126,0.0,0.0,4.231246913580247,5.120163580246915,0.0,0.0,3.7101049382716047,5.120163580246915,0,0,0,0,0
3,17093,com-C,9,17678,1834,4367,234.3213523019704,284.6781785591365,48.0,0.0,1032.924719139077,0.0,0.0,0.0,17926.49469202911,0.0,5977.016239992804,11949.478452036303,4.530071536192818,0.0,4.969866155557789,4.3101742265103296,2.840739130434783,0.0,2.9172857142857143,2.840739130434783,2160.2550590449746,0.0,1392.5518517315618,767.7032073134126,0.0,0.0,4.231246913580247,5.120163580246915,0.0,0.0,3.7101049382716047,5.120163580246915,0,0,0,0,0
