(string(machine_time - EXPERIMENT_START_TIME),self.district_code) + data
70641.0,17140,7,17140_1,5,37,PLAYER_ACTION_TYPE_COAST_DEF,false,nil,false,2221
153170.0,17140,7,17140_2,8,25,PLAYER_ACTION_TYPE_COAST_DEF,false,nil,false,1378
