cycle;name;location.x;location.y;location.z;name;p_action;activation_time;applied;id;district_code;lever_name;lever_explanation;p_action_id;added_delay;added_cost;round_creation;round_application
768;Activated_Lever0;8.418510362528908;30.523407889945197;0.0;Activated_Lever0;Player_Action(6);1562707507402.0;false;1;17093;Exproprie;;17093_5;0;0;3;0
768;Activated_Lever1;17.25946126398651;64.26355184460516;0.0;Activated_Lever1;Player_Action(7);1562707507419.0;false;2;17093;Exproprie;;17093_6;0;0;3;0
768;Activated_Lever2;53.39269017627185;36.00821760549082;0.0;Activated_Lever2;Player_Action(8);1562707517434.0;false;3;17093;Exproprie;;17093_7;0;0;3;0
768;Activated_Lever3;32.81055056628156;39.747487557465476;0.0;Activated_Lever3;Player_Action(9);1562707517442.0;false;4;17093;Exproprie;;17093_8;0;0;3;0
768;Activated_Lever4;29.905123648781263;56.58398138838204;0.0;Activated_Lever4;Player_Action(17);1562707594675.0;false;5;17411;Construit Ganivelle;;17411_4;0;0;3;0
768;Activated_Lever5;12.214135471277366;31.200373603855745;0.0;Activated_Lever5;Player_Action(16);1562707636750.0;false;6;17411;Pas Const Digue;;17411_3;0;0;4;0
768;Activated_Lever6;59.73385807696765;50.4482671479997;0.0;Activated_Lever6;Player_Action(19);1562707636750.0;false;7;17093;Pas Const Digue;;17093_11;0;0;4;0
768;Activated_Lever7;3.7802394084936353;45.10381656454013;0.0;Activated_Lever7;Player_Action(16);1562707636750.0;false;8;17411;Pas Rehausse Digue;;17411_3;0;0;4;0
768;Activated_Lever8;63.400595291694295;9.218008524182707;0.0;Activated_Lever8;Player_Action(16);1562707636750.0;false;9;17411;Pas Renove Digue;;17411_3;0;0;4;0
