(string(machine_time - EXPERIMENT_START_TIME),self.district_code) + m_contents.values
161804.0,17140,22,750,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1520,17140_1,1,A,false
162302.0,17140,22,750,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1565,17140_2,1,A,false
162315.0,17140,22,750,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1391,17140_3,1,A,false
162328.0,17140,22,750,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1309,17140_4,1,A,false
162336.0,17140,22,750,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1308,17140_5,1,A,false
176485.0,17140,22,750,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1351,17140_6,1,A,false
176990.0,17140,22,750,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1310,17140_7,1,A,false
176995.0,17140,22,750,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1311,17140_8,1,A,false
177000.0,17140,22,750,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1312,17140_9,1,A,false
177005.0,17140,22,750,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1270,17140_10,1,A,false
237017.0,17140,23,750,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1354,17140_11,1,A,false
237024.0,17140,23,750,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1313,17140_12,1,A,false
237028.0,17140,23,750,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1274,17140_13,1,A,false
237033.0,17140,23,750,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1275,17140_14,1,A,false
237038.0,17140,23,750,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1276,17140_15,1,A,false
237043.0,17140,23,750,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1231,17140_16,1,A,false
237047.0,17140,23,750,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1185,17140_17,1,A,false
237051.0,17140,23,750,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1140,17140_18,1,A,false
237055.0,17140,23,750,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1141,17140_19,1,A,false
237060.0,17140,23,750,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1142,17140_20,1,A,false
237065.0,17140,23,750,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1143,17140_21,1,A,false
237069.0,17140,23,750,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1188,17140_22,1,A,false
