cycle;name;location.x;location.y;location.z;name;id;element_id;district_code;command;label;cost;initial_application_round;command_round;is_applied;round_delay;action_type;previous_lu_name;is_expropriation;is_in_protected_area;is_in_coast_area;is_in_risk_area;is_inland_dike;strategy_profile;length_coast_def;activated_levers;should_wait_lever_to_activate;a_lever_has_been_applied;previous_activated_levers;already_impacted
1306;Player_Action1;69.34575049283231;29.719641311326583;0.0;Player_Action1;76217_2;73;76217;8;Rehausser une digue;400;7;4;false;0;PLAYER_ACTION_TYPE_COAST_DEF;nil;false;false;false;false;false;BUILDER;100;[];false;false;[];false
