cycle;name;location.x;location.y;location.z;name;p_action;activation_time;applied;id;district_code;lever_name;lever_explanation;p_action_id;added_delay;added_cost;round_creation;round_application
15120;Activated_Lever0;25.26178956032348;68.38121993913315;0.0;Activated_Lever0;Player_Action(6);1562521644483.0;true;1;17140;Const Retrodigue;Des aides existent de la part du gouvernement pour renforcer la gestion intégrée des risques;17140_4;-1;0;1;0
15120;Activated_Lever1;43.51983371387346;27.022165121032838;0.0;Activated_Lever1;Player_Action(8);1562521659498.0;true;2;17385;Const Retrodigue;Des aides existent de la part du gouvernement pour renforcer la gestion intégrée des risques;17385_4;-1;0;1;0
15120;Activated_Lever2;99.20305591423572;44.53566398192687;0.0;Activated_Lever2;Player_Action(12);1562521735933.0;true;3;17385;Exproprie;Une aide spéciale est versée aux communes engagées dans une stratégie de recul stratégique;17385_8;0;-678;2;3
15120;Activated_Lever3;41.53188844271983;49.489345931590435;0.0;Activated_Lever3;Player_Action(14);1562521776917.0;true;4;17140;Exproprie;Une aide spéciale est versée aux communes engagées dans une stratégie de recul stratégique;17140_7;0;-632;3;3
15120;Activated_Lever4;30.816806570488342;56.708012509218506;0.0;Activated_Lever4;Player_Action(15);1562521776928.0;true;5;17140;Exproprie;Une aide spéciale est versée aux communes engagées dans une stratégie de recul stratégique;17140_8;0;-400;3;3
15120;Activated_Lever5;0.7870587685003927;55.93493915397475;0.0;Activated_Lever5;Player_Action(16);1562521776939.0;true;6;17140;Exproprie;Une aide spéciale est versée aux communes engagées dans une stratégie de recul stratégique;17140_9;0;-469;3;3
15120;Activated_Lever6;29.826676868016342;66.64241185807063;0.0;Activated_Lever6;Player_Action(17);1562521776946.0;true;7;17140;Démantelle Digue;Une aide spéciale est versée aux communes engagées dans une stratégie de recul stratégique;17140_10;0;-57;3;3
