(string(machine_time - EXPERIMENT_START_TIME),self.district_code) + m_contents.values
3156112.0,17140,2,750,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1440,17140_1,1,A,false
3314191.0,17140,12,1500,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1360,17140_2,31,A,false
3314207.0,17140,12,1500,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1276,17140_3,31,A,false
3314207.0,17140,12,1500,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1275,17140_4,31,A,false
3314207.0,17140,12,1500,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1274,17140_5,31,A,false
3314222.0,17140,12,1500,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1313,17140_6,31,A,false
3524351.0,17140,12,1500,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1439,17140_7,31,A,false
3524366.0,17140,12,1500,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1480,17140_8,31,A,false
3524366.0,17140,12,1500,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1481,17140_9,31,A,false
3524366.0,17140,12,1500,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1482,17140_10,31,A,false
3557977.0,17140,12,1500,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1311,17140_11,31,A,false
3557985.0,17140,12,1500,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1312,17140_12,31,A,false
3557991.0,17140,12,1500,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,1273,17140_13,31,A,false
4528082.0,17411,36,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,263,17411_1,2,N,false
4528090.0,17411,36,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,221,17411_2,2,N,false
4528097.0,17411,36,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,266,17411_3,2,N,false
4528103.0,17411,36,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,303,17411_4,2,N,false
4567183.0,17411,36,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,428,17411_5,4,A,false
4567190.0,17411,36,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,413,17411_6,4,A,false
4567205.0,17411,36,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,400,17411_7,4,A,false
4567211.0,17411,36,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,386,17411_8,4,A,false
4586640.0,17411,37,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,320,17411_9,2,N,false
4586649.0,17411,37,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,380,17411_10,2,N,false
4586662.0,17411,37,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,325,17411_11,2,N,false
4586673.0,17411,37,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,269,17411_12,2,N,false
4586681.0,17411,37,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,356,17411_13,2,N,false
4586686.0,17411,37,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,297,17411_14,2,N,false
4586692.0,17411,37,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,278,17411_15,2,N,false
4586697.0,17411,37,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,224,17411_16,2,N,false
4586701.0,17411,37,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,210,17411_17,2,N,false
4601407.0,17411,5770.039827492345,3963,13914.804231919336,14303.941743141257,PLAYER_ACTION_TYPE_COAST_DEF,14109.372987530296,5694.696543564261,-1,6,false,39,true,PLAYER_ACTION,5732.368185528303,17411_18,nil
4639056.0,17411,38,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,407,17411_19,2,N,false
4639062.0,17411,38,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,392,17411_20,2,N,false
4639066.0,17411,38,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,379,17411_21,2,N,false
4639071.0,17411,38,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,362,17411_22,2,N,false
4639075.0,17411,38,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,342,17411_23,2,N,false
4639080.0,17411,38,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,334,17411_24,2,N,false
4639084.0,17411,38,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,277,17411_25,2,N,false
4639088.0,17411,38,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,258,17411_26,2,N,false
4639092.0,17411,38,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,248,17411_27,2,N,false
4656602.0,17411,38,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,360,17411_28,2,N,false
4656607.0,17411,38,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,359,17411_29,2,N,false
4656612.0,17411,38,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,339,17411_30,2,N,false
4656618.0,17411,38,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,280,17411_31,2,N,false
4656622.0,17411,38,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,338,17411_32,2,N,false
4656627.0,17411,38,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,391,17411_33,2,N,false
4656630.0,17411,38,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,119,17411_34,2,N,false
4656634.0,17411,38,100,false,PLAYER_ACTION_TYPE_LU,PLAYER_ACTION,72,17411_35,2,N,false
