cycle;name;location.x;location.y;location.z;name;id;element_id;district_code;command;label;cost;initial_application_round;command_round;is_applied;round_delay;action_type;previous_lu_name;is_expropriation;is_in_protected_area;is_in_coast_area;is_in_risk_area;is_inland_dike;strategy_profile;length_coast_def;activated_levers;should_wait_lever_to_activate;a_lever_has_been_applied;previous_activated_levers;already_impacted
6962;Player_Action18;19.35391561288331;91.26956753899682;0.0;Player_Action18;76217_19;3201;76217;311;Inciter à la densification;350;20;19;false;0;PLAYER_ACTION_TYPE_LU;U;false;false;false;false;false;OTHER;0;[];false;false;[];false
6962;Player_Action19;34.77724518715851;89.72930727264738;0.0;Player_Action19;76217_20;3307;76217;2;Changer en zone agricole;100;20;19;false;0;PLAYER_ACTION_TYPE_LU;N;false;false;false;false;false;OTHER;0;[];false;false;[];false
