cycle;name;location.x;location.y;location.z;name;id;element_id;district_code;command;label;cost;initial_application_round;command_round;is_applied;round_delay;action_type;previous_lu_name;is_expropriation;is_in_protected_area;is_in_coast_area;is_in_risk_area;is_inland_dike;strategy_profile;length_coast_def;activated_levers;should_wait_lever_to_activate;a_lever_has_been_applied;previous_activated_levers;already_impacted
8138;Player_Action26;21.667643363945654;66.29650342320576;0.0;Player_Action26;76217_27;2883;76217;311;Inciter à la densification;350;25;24;false;0;PLAYER_ACTION_TYPE_LU;U;false;false;false;true;false;BUILDER;0;[];false;false;[];true
