cycle;name;location.x;location.y;location.z;name;id;element_id;district_code;command;label;cost;initial_application_round;command_round;is_applied;round_delay;action_type;previous_lu_name;is_expropriation;is_in_protected_area;is_in_coast_area;is_in_risk_area;is_inland_dike;strategy_profile;length_coast_def;activated_levers;should_wait_lever_to_activate;a_lever_has_been_applied;previous_activated_levers;already_impacted
7171;Player_Action20;98.15371098668544;41.78693534434422;0.0;Player_Action20;76217_21;49;76217;5;Rénover une digue;200;21;20;false;0;PLAYER_ACTION_TYPE_COAST_DEF;nil;false;false;true;true;false;BUILDER;100;[];false;false;[];false
