cycle;name;location.x;location.y;location.z;name;id;element_id;district_code;command;label;cost;initial_application_round;command_round;is_applied;round_delay;action_type;previous_lu_name;is_expropriation;is_in_protected_area;is_in_coast_area;is_in_risk_area;is_inland_dike;strategy_profile;length_coast_def;activated_levers;should_wait_lever_to_activate;a_lever_has_been_applied;previous_activated_levers;already_impacted
11328;Player_Action33;27.975978768286346;87.21956583561908;0.0;Player_Action33;76217_34;3615;76217;1;Changer en zone à urbaniser;750;41;40;false;0;PLAYER_ACTION_TYPE_LU;A;false;false;true;false;false;BUILDER;0;[];false;false;[];true
