dist_id,district_code,district_name,num_round,budget,received_tax,popul,N_area,U_area,Udense_area,AU_area,A_area,Us_area,Usdense_area,AUs_area,last(length_dikes_all),last(length_dikes_good),last(length_dikes_medium),last(length_dikes_bad),last(mean_alt_all_dikes),last(mean_alt_dikes_good),last(mean_alt_dikes_medium),last(mean_alt_dikes_bad),last(min_alt_all_dikes),last(min_alt_dikes_good),last(min_alt_dikes_medium),last(min_alt_dikes_bad),last(length_dunes_all),last(length_dunes_good),last(length_dunes_medium),last(length_dunes_bad),last(mean_alt_all_dunes),last(mean_alt_dunes_good),last(mean_alt_dunes_medium),last(mean_alt_dunes_bad),last(min_alt_all_dunes),last(min_alt_dunes_good),last(min_alt_dunes_medium),last(min_alt_dunes_bad),actions_cost,given_money,taken_money,transferred_money,levers_costs
1,76217,L2,0,4510,0,30072,226.59897097087983,842.4753704097967,63.989018537345025,0.0,177.6748350945385,0.0,0.0,0.0,10278.007422451223,8357.704454170258,1920.3029682809683,0.0,5.537184216320642,5.351009984691777,6.447369348728422,0.0,1.6418645992857144,1.6418645992857144,2.094541793333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,76217,L2,1,8203,4485,29900,226.59897097087983,842.4753704097967,63.989018537345025,0.0,177.6748350945385,0.0,0.0,0.0,10278.007422451223,8357.704454170258,1920.3029682809683,0.0,5.537184216320642,5.351009984691777,6.447369348728422,0.0,1.6418645992857144,1.6418645992857144,2.094541793333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-792,0,0,0,0
1,76217,L2,2,12663,4460,29735,226.59897097087983,842.4753704097967,63.989018537345025,0.0,177.6748350945385,0.0,0.0,0.0,10278.007422451223,6775.679474156098,3181.912721030888,320.41522726424154,5.537184216320642,5.294157112246974,6.0024329244703445,6.562264729875028,1.6418645992857144,1.6418645992857144,1.7024712076923076,4.748357307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,76217,L2,3,17098,4435,29572,226.59897097087983,842.4753704097967,63.989018537345025,0.0,177.6748350945385,0.0,0.0,0.0,10278.007422451223,5795.718683078403,4061.8735410020363,420.4151983707885,5.537184216320642,5.368899105580256,5.6454389736577335,6.993920892406271,1.6418645992857144,1.6418645992857144,1.7024712076923076,4.748357307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,76217,L2,4,20628,4410,29402,226.59897097087983,842.4753704097967,63.989018537345025,0.0,177.6748350945385,0.0,0.0,0.0,10278.007422451223,5083.228419886515,4609.411177606143,585.3678249585694,5.556052140848944,5.639453443021305,5.317631724402132,6.686967233826402,1.6418645992857144,1.6418645992857144,1.7024712076923076,3.646059633333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-880,0,0,0,0
1,76217,L2,5,25013,4385,29234,226.59897097087983,842.4753704097967,63.989018537345025,0.0,177.6748350945385,0.0,0.0,0.0,10278.007422451223,3908.1509961676848,5484.488733819347,885.3676924641973,5.556052140848944,5.40032588114002,5.470252130849308,6.79933849729841,1.6418645992857144,1.6418645992857144,1.7024712076923076,3.646059633333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,76217,L2,6,29374,4361,29078,226.59897097087983,842.4753704097967,63.989018537345025,0.0,177.6748350945385,0.0,0.0,0.0,10278.007422451223,3093.507418250921,5964.196914569853,1220.3030896304538,5.556052140848944,5.357348578830141,5.487654248484655,6.525832250262725,1.6418645992857144,1.6418645992857144,1.7024712076923076,2.094541793333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,76217,L2,7,32040,4338,28926,226.59897097087983,842.4753704097967,63.989018537345025,0.0,177.6748350945385,0.0,0.0,0.0,10278.007422451223,2617.1061621224517,6561.013405126412,1099.8878552023632,5.574920065377246,5.4993449585376215,5.535661339979871,6.046226420941876,1.6418645992857144,1.8332192812499999,1.6418645992857144,2.094541793333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1672,0,0,0,0
1,76217,L2,8,36354,4314,28766,226.59897097087983,842.4753704097967,63.989018537345025,0.0,177.6748350945385,0.0,0.0,0.0,10278.007422451223,1020.4152041990423,7957.704402465698,1299.8878157864865,5.574920065377246,5.951097091585219,5.456493809431154,6.090423001826562,1.6418645992857144,2.14746556,1.6418645992857144,2.094541793333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,76217,L2,9,40644,4290,28603,226.59897097087983,842.4753704097967,63.989018537345025,0.0,177.6748350945385,0.0,0.0,0.0,10278.007422451223,420.41512540689365,8357.704454170258,1499.8878428740745,5.574920065377246,9.248753589988688,5.351009984691777,5.932688136939776,1.6418645992857144,7.421454764285715,1.6418645992857144,2.094541793333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
