dist_id,district_code,district_name,num_round,budget,received_tax,popul,N_area,U_area,Udense_area,AU_area,A_area,Us_area,Usdense_area,AUs_area,last(length_dikes_all),last(length_dikes_good),last(length_dikes_medium),last(length_dikes_bad),last(mean_alt_all_dikes),last(mean_alt_dikes_good),last(mean_alt_dikes_medium),last(mean_alt_dikes_bad),last(min_alt_all_dikes),last(min_alt_dikes_good),last(min_alt_dikes_medium),last(min_alt_dikes_bad),last(length_dunes_all),last(length_dunes_good),last(length_dunes_medium),last(length_dunes_bad),last(mean_alt_all_dunes),last(mean_alt_dunes_good),last(mean_alt_dunes_medium),last(mean_alt_dunes_bad),last(min_alt_all_dunes),last(min_alt_dunes_good),last(min_alt_dunes_medium),last(min_alt_dunes_bad),actions_cost,given_money,taken_money,transferred_money,levers_costs
2,17093,com-B,0,1706,0,4062,246.37458624658925,279.57901539283614,40.0,0.0,1025.970648360286,0.0,0.0,0.0,14677.853874429482,4243.044961428531,3544.705078572261,6890.103834428689,3.4812620000000005,3.4102540000000006,3.561727,3.474957333333334,1.846,1.846,2.5552,2.4956,5408.895876642016,3126.5231302949223,1032.3224327368841,1250.050313610211,0.0,3.7749916666666667,3.93774,7.0118849999999995,0.0,2.7735,3.71452,4.50382,0,0,0,0,0
